Customer_placed_order_datetime,Placed_order_with_restaurant_datetime,Driver_at_restaurant_datetime,Delivered_to_consumer_datetime,Driver_ID,Restaurant_ID,Consumer_ID,Is_New,Delivery_Region,Is_ASAP,Order_total,Amount_of_discount,Amount_of_tip,Refunded_amount
24 02:10:06,24 02:20:39,24 02:25:45,24 02:58:17,396,27,349,FALSE,Palo Alto,TRUE,30.9,0,1.14,0
07 01:05:57,07 01:08:18,07 01:17:55,07 02:05:43,275,20,357,FALSE,Palo Alto,TRUE,17.91,0,0.54,0
28 01:09:08,28 01:11:46,28 01:35:13,28 01:57:52,56,20,357,FALSE,Palo Alto,TRUE,17.91,0,0.54,0
24 23:53:28,24 23:55:18,25 00:11:55,25 00:35:44,340,8,358,FALSE,Palo Alto,TRUE,24.49,0,1.7,0
03 23:43:55,03 23:44:35,03 23:56:02,04 00:19:01,314,20,358,FALSE,Palo Alto,TRUE,21.12,0,2.08,0
22 01:46:27,22 02:06:55,22 02:16:20,22 02:36:58,216,20,358,FALSE,Palo Alto,TRUE,22.2,0,2.23,0
03 01:15:08,03 01:16:33,03 01:24:10,03 01:51:26,330,63,358,FALSE,Palo Alto,TRUE,29.82,0,2.19,0
08 01:15:10,08 01:15:30,08 01:41:40,08 02:01:13,345,63,358,FALSE,Palo Alto,TRUE,29.76,0,2.18,0
29 01:32:52,29 01:38:52,29 01:50:09,29 02:20:19,321,63,358,TRUE,Palo Alto,TRUE,31.39,0,2.33,0
11 01:29:03,11 01:29:35,11 01:51:21,11 02:20:55,287,205,358,TRUE,Palo Alto,TRUE,23.29,0,1.59,0
26 01:00:42,26 01:31:05,,26 01:59:16,99,235,358,FALSE,Palo Alto,TRUE,28.29,0,2.05,0
23 23:53:18,23 23:53:31,24 00:02:59,24 00:21:43,396,351,358,FALSE,Palo Alto,TRUE,22.52,0,2.27,0
28 19:59:47,28 20:00:26,28 20:08:59,28 20:39:07,291,8,366,TRUE,Palo Alto,TRUE,31.01,0,3.45,0
01 00:44:16,01 01:02:10,01 01:32:05,01 01:46:49,288,6,383,FALSE,Palo Alto,TRUE,34.22,0,5.13,0
25 01:27:02,25 01:34:48,25 02:12:47,25 02:27:30,195,81,386,FALSE,Palo Alto,FALSE,67.31,0,5.62,0
22 18:30:01,22 18:44:03,22 19:29:49,22 20:05:16,43,84,402,FALSE,Palo Alto,TRUE,28.73,0,3.13,0
14 20:42:57,14 20:43:49,,14 21:15:38,56,12,408,FALSE,Palo Alto,TRUE,21.77,0,1.45,0
12 00:30:46,12 00:34:45,12 00:48:25,12 01:07:07,34,18,408,FALSE,Palo Alto,TRUE,24.98,0,1.74,0
15 03:01:32,15 03:04:27,15 03:13:28,15 03:33:19,193,18,408,FALSE,Palo Alto,TRUE,22.31,0,1.5,0
13 20:05:27,13 20:16:44,13 20:46:48,13 21:01:27,125,20,408,FALSE,Palo Alto,TRUE,20.08,0,1.29,0
06 23:02:23,06 23:17:42,06 23:35:19,06 23:57:28,198,62,408,FALSE,Palo Alto,FALSE,19.59,0,0.62,0
16 00:05:31,16 00:06:09,,16 00:46:00,145,62,408,FALSE,Palo Alto,TRUE,20.08,0,1.29,0
20 01:46:03,20 01:46:22,,20 02:22:57,43,63,408,FALSE,Palo Alto,TRUE,39.66,0,3.09,0
05 19:00:03,05 19:23:49,05 19:41:19,05 19:54:08,69,249,415,FALSE,Palo Alto,TRUE,29.31,29.31,4.4,0
13 00:16:32,13 01:47:44,13 02:13:48,13 02:29:21,274,30,417,FALSE,Mountain View,FALSE,77.34,0,3.28,0
08 00:13:16,08 00:36:23,,08 01:51:45,274,41,417,FALSE,Mountain View,FALSE,60.92,0,2.52,0
25 22:56:08,25 23:15:49,,25 23:49:14,365,76,417,FALSE,Mountain View,FALSE,38.95,0,1.51,0
03 20:03:23,03 20:04:14,03 20:14:03,03 20:38:38,200,10,418,TRUE,Palo Alto,TRUE,52.76,0,5.28,0
07 02:44:38,07 02:44:47,07 03:16:21,07 03:28:47,92,10,418,FALSE,Palo Alto,TRUE,67.99,0,6.8,0
14 03:01:36,14 03:03:53,,14 03:32:18,275,10,418,FALSE,Palo Alto,TRUE,70.71,0,7.07,0
27 21:40:24,27 21:46:17,,27 22:35:55,207,20,418,FALSE,Palo Alto,TRUE,49.28,0,4.93,0
05 03:01:12,05 03:03:20,,05 03:43:50,267,76,418,FALSE,Palo Alto,TRUE,41.18,0,4.12,0
19 02:08:08,19 02:15:46,19 02:31:58,19 03:00:43,156,76,418,FALSE,Palo Alto,TRUE,85.66,0,8.57,0
13 02:29:48,13 02:32:02,,13 03:21:12,273,120,418,FALSE,Palo Alto,TRUE,110.18,0,11.02,0
28 01:12:22,28 01:18:10,28 01:40:39,28 02:01:36,288,120,418,FALSE,Palo Alto,TRUE,75.93,0,7.59,0
10 03:02:04,10 03:06:26,10 03:18:11,10 03:58:33,149,227,418,FALSE,Palo Alto,TRUE,72.23,0,7.22,0
17 03:10:12,17 03:12:25,17 03:37:44,17 03:57:34,125,227,418,FALSE,Palo Alto,TRUE,66.3,0,6.63,0
04 20:30:35,04 20:33:26,04 20:42:39,04 21:13:16,345,233,418,FALSE,Palo Alto,TRUE,37.45,0,3.75,0
12 02:59:46,12 03:00:49,12 03:27:21,12 03:40:39,315,10,429,FALSE,Palo Alto,TRUE,45.1,0,5.39,0
04 02:27:44,04 02:31:22,04 03:44:34,04 04:03:52,92,27,430,TRUE,Palo Alto,TRUE,47.33,0,1.9,0
11 02:33:00,11 02:39:55,11 02:43:06,11 03:22:34,259,27,430,FALSE,Palo Alto,TRUE,55.97,0,2.29,0
14 02:11:48,14 02:15:28,,14 02:42:06,328,28,430,FALSE,Palo Alto,TRUE,46.56,0,1.86,0
16 20:40:13,16 20:40:35,16 20:56:34,16 22:11:14,364,28,430,TRUE,Palo Alto,TRUE,44.99,0,1.79,0
22 03:20:32,22 03:21:02,22 03:36:32,22 04:12:54,313,62,430,TRUE,Palo Alto,TRUE,46.78,0,1.87,0
05 04:02:22,05 04:05:08,05 04:19:43,05 04:42:58,320,219,430,FALSE,Palo Alto,TRUE,40.75,0,1.59,0
04 00:02:03,04 00:02:30,04 00:18:59,04 00:30:44,206,62,431,FALSE,Palo Alto,TRUE,20.08,0,1,0
14 22:57:06,14 23:12:28,14 23:44:47,14 23:58:00,195,62,431,FALSE,Palo Alto,FALSE,20.08,0,1,0
26 01:04:10,26 01:18:48,26 01:29:36,26 01:44:16,421,10,432,TRUE,Palo Alto,TRUE,55.48,0,2.77,0
15 01:02:13,15 01:06:15,15 01:10:58,15 01:21:59,156,5,434,TRUE,Palo Alto,TRUE,64.67,0,3.23,0
01 22:58:33,01 23:41:08,02 00:42:18,02 01:01:43,154,47,434,FALSE,Palo Alto,FALSE,48.41,0,2.42,0
23 19:06:35,23 19:10:15,23 19:19:39,23 19:36:51,299,89,438,FALSE,Mountain View,TRUE,24.49,12,0,0
06 01:29:39,06 01:47:52,06 02:18:39,06 02:31:03,56,8,444,FALSE,Palo Alto,TRUE,23.4,0,1.17,0
13 00:59:32,13 01:06:22,,13 01:36:00,354,9,444,TRUE,Palo Alto,TRUE,21.77,0,1.09,0
01 02:13:08,01 02:13:28,01 02:23:40,01 02:42:23,195,47,444,FALSE,Palo Alto,TRUE,55.97,0,2.8,0
26 02:31:22,26 03:16:58,,26 03:44:31,353,81,444,FALSE,Palo Alto,TRUE,29.87,0,1.49,0
14 02:43:31,14 02:58:26,14 03:31:42,14 03:45:27,43,211,444,FALSE,Palo Alto,TRUE,36.72,0,1.84,0
21 00:21:18,21 00:41:33,21 00:48:07,21 01:06:14,197,235,444,FALSE,Palo Alto,TRUE,36.94,0,1.85,0
07 18:16:08,07 18:24:24,07 18:46:29,07 19:22:05,125,10,459,FALSE,Palo Alto,TRUE,60.32,0,2.49,0
07 18:39:55,07 18:45:11,,07 19:22:10,125,10,459,FALSE,Palo Alto,TRUE,23.94,0,0.82,6
01 18:01:51,01 18:27:46,01 18:55:18,01 19:16:31,99,12,459,TRUE,Palo Alto,FALSE,70.49,0,2.96,0
10 18:00:55,10 18:39:42,10 19:04:10,10 19:20:56,242,12,459,FALSE,Palo Alto,FALSE,28.67,0,1.04,0
23 18:13:10,23 18:33:58,23 19:08:28,23 19:37:11,60,15,459,TRUE,Palo Alto,TRUE,61.63,0,2.55,0
29 18:26:48,29 18:58:06,29 19:06:59,29 19:37:31,99,28,459,FALSE,Palo Alto,TRUE,111.6,0,4.85,0
14 18:40:37,14 18:46:24,,14 19:44:33,144,47,459,FALSE,Palo Alto,TRUE,113.6,0,6,0
09 17:57:49,09 18:24:11,09 19:08:12,09 19:24:25,67,58,459,TRUE,Palo Alto,FALSE,51.14,0,2.07,0
22 18:08:48,22 18:48:52,22 19:02:13,22 19:17:51,384,62,459,FALSE,Palo Alto,FALSE,51.02,0,2.07,0
25 18:47:46,25 18:50:29,,25 19:48:23,246,78,459,FALSE,Palo Alto,TRUE,85.66,0,3.66,0
30 18:11:55,30 18:18:30,30 18:40:20,30 19:13:54,284,79,459,TRUE,Palo Alto,FALSE,92.53,0,3.97,0
08 17:59:07,08 18:40:18,,08 19:20:25,267,83,459,FALSE,Palo Alto,FALSE,67.28,0,2.81,0
18 18:06:00,18 18:30:24,18 18:48:41,18 19:11:44,84,94,459,FALSE,Palo Alto,FALSE,87.84,0,3.76,0
15 18:03:30,15 18:45:24,15 18:58:45,15 19:28:47,184,96,459,FALSE,Palo Alto,FALSE,106.05,0,4.6,0
17 17:51:47,17 18:52:01,17 19:02:12,17 19:26:37,60,106,459,TRUE,Palo Alto,FALSE,123.36,0,5.11,0
02 18:12:52,02 18:16:06,02 19:05:43,02 19:13:23,60,107,459,TRUE,Palo Alto,FALSE,96.2,0,4.14,28.08
11 18:09:12,11 18:20:34,11 19:23:40,11 19:33:38,267,107,459,TRUE,Palo Alto,FALSE,86.31,0,3.69,0
09 20:47:19,09 20:47:59,09 21:05:15,09 21:12:55,195,12,475,FALSE,Palo Alto,TRUE,10.33,10.33,1.42,0
15 20:13:26,15 20:14:20,15 20:23:58,15 20:33:28,319,12,475,TRUE,Palo Alto,TRUE,10.33,10.33,1.55,0
28 20:05:20,28 20:06:30,28 20:17:35,28 20:37:33,195,19,475,FALSE,Palo Alto,TRUE,30.88,30.88,3.09,0
27 21:28:14,27 21:53:14,,27 22:25:03,404,221,475,FALSE,Palo Alto,TRUE,15.17,15.17,2.28,0
14 22:25:07,16 17:31:29,,16 19:23:38,375,2,476,FALSE,Palo Alto,FALSE,140.87,0,11.85,152.72
08 17:50:14,09 02:48:48,09 18:22:33,09 18:47:38,145,47,476,FALSE,Palo Alto,FALSE,144.57,0,12.19,0
22 17:30:19,23 18:05:33,23 18:20:21,23 19:02:45,200,84,476,FALSE,Palo Alto,FALSE,158.81,0,13.5,0
31 16:59:17,02 18:22:29,,02 19:34:56,267,205,476,FALSE,Palo Alto,FALSE,141.68,0,11.92,0
12 01:35:36,12 01:57:58,12 01:56:17,12 02:32:17,324,9,478,FALSE,Palo Alto,TRUE,59.12,0,4.88,0
23 00:54:12,23 00:55:00,23 01:03:39,23 01:30:40,327,107,479,FALSE,Palo Alto,TRUE,66.3,0,8.31,0
18 18:33:23,18 18:41:22,18 18:48:54,18 19:17:42,305,12,484,FALSE,Palo Alto,TRUE,39.39,0,3.07,0
04 00:49:28,04 00:52:48,04 01:38:02,04 01:56:02,98,62,489,FALSE,Palo Alto,TRUE,146.63,0,6.19,0
22 01:33:05,22 02:02:01,,22 02:31:54,391,3,492,FALSE,Palo Alto,TRUE,24.49,0,1.22,0
08 02:26:21,08 02:44:49,08 03:01:43,08 03:10:44,147,5,492,FALSE,Palo Alto,TRUE,53.8,0,2.69,0
10 01:14:21,10 01:16:34,10 01:26:30,10 01:49:48,149,20,492,FALSE,Palo Alto,TRUE,27.64,0,1.38,0
18 01:05:30,18 01:10:29,18 01:29:24,18 02:03:21,112,48,492,FALSE,Palo Alto,TRUE,36.88,0,1.84,0
11 02:36:49,11 02:42:29,11 02:53:19,11 03:10:25,229,53,492,FALSE,Palo Alto,TRUE,28.84,0,1.44,0
16 01:51:05,16 01:53:05,16 02:16:40,16 02:44:44,48,353,492,FALSE,Palo Alto,TRUE,43.19,0,2.16,0
18 02:38:41,18 02:43:28,18 02:47:56,18 03:10:25,328,5,497,FALSE,Palo Alto,TRUE,123.31,0,6.17,0
19 18:40:33,19 19:32:26,19 19:41:35,19 19:55:26,343,8,497,FALSE,Palo Alto,FALSE,27.64,0,1.38,0
17 17:55:46,17 20:01:30,17 20:41:52,17 20:59:00,254,9,497,FALSE,Palo Alto,FALSE,22.26,0,1.11,0
29 18:24:42,29 19:52:19,29 19:56:52,29 20:26:32,56,9,497,TRUE,Palo Alto,FALSE,20.14,0,1.01,0
25 02:05:30,25 02:24:20,25 02:34:30,25 02:44:59,48,12,497,FALSE,Palo Alto,TRUE,26.5,0,1.33,0
20 20:26:34,20 20:35:41,20 20:49:29,20 21:05:19,48,18,497,TRUE,Palo Alto,TRUE,34.27,0,1.71,0
03 18:36:47,03 19:08:04,03 19:55:34,03 20:12:22,206,20,497,FALSE,Palo Alto,FALSE,22.85,0,1.14,0
25 17:57:25,26 02:19:33,,26 03:20:01,66,47,497,TRUE,Palo Alto,FALSE,76.09,0,3.8,0
21 02:46:02,21 02:55:53,21 03:05:36,21 03:22:22,259,97,497,TRUE,Palo Alto,TRUE,36.34,10,1.82,0
19 00:05:58,19 01:40:56,,19 02:20:58,60,200,497,FALSE,Palo Alto,FALSE,41.56,0,2.08,0
15 19:17:37,15 19:52:30,15 20:07:11,15 20:25:51,267,213,497,FALSE,Palo Alto,FALSE,24.48,0,1.22,0
28 02:19:50,28 02:34:04,28 02:41:32,28 03:02:30,267,268,497,FALSE,Palo Alto,TRUE,39.6,0,1.98,0
25 19:51:24,25 19:51:58,,25 20:18:03,357,312,497,FALSE,Palo Alto,TRUE,21.53,0,1.08,0
12 00:16:44,12 00:17:22,12 00:42:50,12 01:05:23,200,47,505,FALSE,Palo Alto,TRUE,89.03,0,4.45,0
05 04:44:08,05 04:44:21,05 04:51:32,05 05:10:05,115,107,508,FALSE,Palo Alto,TRUE,41.29,0,5,0
15 04:50:38,15 04:52:30,15 05:00:06,15 05:28:09,343,232,508,FALSE,Palo Alto,TRUE,42.38,0,5,0
01 23:25:02,01 23:34:01,02 00:04:49,02 00:36:23,314,107,512,TRUE,Palo Alto,FALSE,47.87,0,5.77,0
02 23:30:59,02 23:48:36,03 00:34:47,03 00:46:11,222,211,512,FALSE,Palo Alto,FALSE,40.69,0,4.78,0
15 23:53:50,15 23:58:17,16 00:35:17,16 00:43:20,247,211,512,FALSE,Palo Alto,FALSE,18.45,0,5,0
30 00:49:12,30 00:49:28,30 01:04:25,30 01:20:48,267,211,512,FALSE,Palo Alto,TRUE,18.45,0,0.57,0
17 02:00:45,17 02:16:53,,17 03:06:54,358,100,513,TRUE,Palo Alto,TRUE,62.44,0,2.59,0
16 20:10:46,16 20:11:48,16 20:27:39,16 20:47:21,172,3,514,FALSE,Palo Alto,TRUE,79.68,79.68,5.78,0
24 20:54:03,24 20:54:18,24 21:02:12,24 21:28:28,246,3,514,FALSE,Palo Alto,TRUE,98.75,98.75,4.26,0
14 03:45:30,14 03:53:41,14 04:01:45,14 04:32:37,77,5,514,FALSE,Palo Alto,TRUE,107.84,107.84,9.36,0
20 19:02:53,20 19:09:50,,20 19:33:24,267,5,514,FALSE,Palo Alto,TRUE,84.74,84.74,8,0
06 04:18:55,06 04:44:01,06 04:48:40,06 05:16:35,259,6,514,FALSE,Palo Alto,TRUE,22.31,22.31,0.75,0
12 18:07:57,12 18:10:57,12 18:20:47,12 18:44:33,66,6,514,FALSE,Palo Alto,TRUE,29.76,29.76,5,0
22 03:30:32,22 03:32:20,22 03:46:57,22 03:56:39,311,7,514,FALSE,Palo Alto,TRUE,53.31,53.31,4.35,0
01 03:12:49,01 03:13:03,01 03:20:17,01 03:54:53,308,8,514,FALSE,Palo Alto,TRUE,131.36,131.36,10.97,0
10 03:30:35,10 03:30:52,10 03:46:52,10 03:57:30,64,8,514,TRUE,Palo Alto,TRUE,61.79,61.79,5.13,0
19 03:15:01,19 03:15:16,19 03:26:13,19 03:52:23,314,8,514,FALSE,Palo Alto,TRUE,81.3,81.3,6.92,0
05 20:35:44,05 21:01:29,05 21:04:33,05 21:24:46,125,9,514,FALSE,Palo Alto,TRUE,40.26,40.26,3.15,0
09 20:41:26,09 20:41:53,09 20:52:41,09 21:24:06,163,9,514,FALSE,Palo Alto,TRUE,162.89,162.89,6.93,0
26 04:29:19,26 04:31:18,,26 05:08:25,276,10,514,FALSE,Palo Alto,TRUE,111.97,111.97,9.74,0
01 19:23:54,01 19:27:57,01 19:39:44,01 19:49:24,341,12,514,TRUE,Palo Alto,TRUE,25.03,25.03,4,0
21 20:25:11,21 20:27:20,21 20:42:01,21 20:50:09,154,12,514,FALSE,Palo Alto,TRUE,24.49,24.49,4,0
21 20:42:01,21 20:42:46,21 20:50:14,21 21:17:57,373,12,514,FALSE,Palo Alto,TRUE,45.37,45.37,3.62,0
17 03:39:24,17 03:41:02,17 03:45:54,17 04:05:21,262,18,514,TRUE,Palo Alto,TRUE,98.77,98.77,8.53,0
23 03:10:26,23 03:10:50,23 03:20:19,23 03:35:52,383,18,514,FALSE,Palo Alto,TRUE,123.62,123.62,5.13,0
02 20:02:49,02 20:09:22,02 20:14:15,02 20:54:06,195,19,514,FALSE,Palo Alto,TRUE,145.92,127.97,5.48,0
09 02:04:08,09 02:06:51,,09 02:56:29,73,19,514,FALSE,Palo Alto,TRUE,163.26,163.26,13.91,0
12 18:53:49,12 18:56:55,12 19:02:18,12 19:37:03,156,20,514,FALSE,Palo Alto,TRUE,20.08,20.08,2,0
10 20:26:56,10 20:27:37,10 20:54:51,10 21:18:21,43,26,514,TRUE,Palo Alto,TRUE,97.03,87.29,5,0
03 03:16:42,03 03:19:07,03 03:35:11,03 03:52:10,90,48,514,FALSE,Palo Alto,TRUE,62.83,62.83,5.22,0
29 03:20:13,29 03:20:30,29 03:33:03,29 03:44:19,314,48,514,TRUE,Palo Alto,TRUE,72.67,72.67,6.13,0
18 20:59:37,18 21:00:00,18 21:22:16,18 21:44:00,254,59,514,FALSE,Palo Alto,TRUE,100.34,100.34,8.32,0
02 03:42:10,02 03:43:11,02 04:06:08,02 04:16:26,79,62,514,FALSE,Palo Alto,TRUE,127.16,127.16,5.29,0
11 19:59:15,11 19:59:47,11 20:09:05,11 20:42:57,305,62,514,TRUE,Palo Alto,TRUE,150,150,12.69,0
03 20:02:13,03 20:03:40,03 20:17:08,03 20:37:50,94,66,514,FALSE,Palo Alto,TRUE,24.98,24.98,1.25,0
16 20:11:12,16 20:12:09,16 20:19:44,16 20:40:44,364,66,514,TRUE,Palo Alto,TRUE,53.64,53.64,2.19,2.19
14 20:47:37,14 20:47:55,14 21:19:38,14 21:29:37,48,68,514,TRUE,Palo Alto,TRUE,46.78,46.78,7.02,0
05 04:11:45,05 04:12:57,,05 05:05:00,344,72,514,FALSE,Palo Alto,TRUE,76.6,76.6,5,0
13 03:47:04,13 03:51:15,13 03:58:34,13 04:10:49,43,72,514,TRUE,Palo Alto,TRUE,70.55,70.55,5.92,0
22 19:58:24,22 19:59:22,22 20:16:46,22 21:04:59,43,86,514,FALSE,Palo Alto,TRUE,152.36,152.36,15,0
27 04:04:23,27 04:04:47,,27 04:50:58,143,104,514,FALSE,Palo Alto,TRUE,146.59,146.59,6.18,0
20 03:15:52,20 03:21:22,,20 03:52:32,366,106,514,FALSE,Palo Alto,TRUE,61.4,61.4,5.08,0
25 20:24:35,25 20:25:04,,25 21:10:32,362,106,514,FALSE,Palo Alto,TRUE,187.88,187.88,12,0
04 03:09:03,04 03:09:34,04 03:56:13,04 04:07:40,328,107,514,FALSE,Palo Alto,TRUE,86.2,86.2,7.37,0
11 02:50:29,11 02:51:04,11 03:18:50,11 03:59:27,328,107,514,FALSE,Palo Alto,TRUE,134.95,134.95,5.65,0
02 20:11:09,02 20:15:32,02 20:24:13,02 20:42:16,90,123,514,TRUE,Palo Alto,TRUE,19.57,19.57,1.24,0
06 19:20:32,06 19:23:52,06 19:34:13,06 19:52:09,222,124,514,TRUE,Palo Alto,TRUE,31.27,31.27,3.48,0
28 20:12:46,28 20:13:10,28 20:28:47,28 21:01:01,408,124,514,FALSE,Palo Alto,TRUE,102.5,102.5,8.87,0
07 03:29:16,07 03:29:51,07 03:41:09,07 04:14:11,356,205,514,FALSE,Palo Alto,TRUE,62.76,62.76,7.83,0
17 20:27:29,17 20:38:55,,17 21:57:12,246,219,514,FALSE,Palo Alto,TRUE,159.69,159.69,13.58,0
18 03:29:51,18 03:31:02,18 03:49:29,18 04:06:08,86,221,514,FALSE,Palo Alto,FALSE,57.75,57.75,7.13,0
15 03:40:04,15 03:42:22,15 04:05:45,15 04:28:00,313,232,514,TRUE,Palo Alto,TRUE,109.79,109.79,4.77,0
07 20:28:59,07 20:29:32,07 20:39:08,07 20:59:18,267,233,514,FALSE,Palo Alto,TRUE,49.91,49.91,4.03,0
22 03:11:15,22 03:12:21,,22 03:51:39,222,233,514,FALSE,Palo Alto,TRUE,95.03,95.03,7.72,0
05 21:54:20,05 21:59:33,05 22:04:26,05 22:13:40,314,259,514,FALSE,Palo Alto,FALSE,18.45,18.45,0.57,0
06 17:46:52,06 17:55:50,06 18:05:51,06 18:26:40,343,259,514,FALSE,Palo Alto,FALSE,19,19,1.19,0
03 19:57:45,03 19:59:16,03 20:07:37,03 20:58:18,286,312,514,FALSE,Palo Alto,TRUE,105.7,105.7,4.57,0
23 20:51:52,23 20:53:55,23 21:02:42,23 21:26:58,144,312,514,FALSE,Palo Alto,TRUE,71.96,71.96,3.02,0
21 03:25:15,21 03:26:39,21 04:13:45,21 04:30:00,236,353,514,FALSE,Palo Alto,TRUE,63.64,63.64,5.3,0
04 23:58:42,04 23:59:20,05 00:08:07,05 00:56:36,86,107,522,FALSE,Palo Alto,TRUE,93.38,0,4.01,0
01 23:33:53,01 23:35:08,01 23:46:42,02 00:11:36,299,207,522,FALSE,Palo Alto,TRUE,65.49,0,2.73,0
19 19:22:02,19 19:33:14,,19 20:01:25,215,6,524,FALSE,Palo Alto,TRUE,22.15,0,1.48,0
26 18:17:44,26 18:21:59,,26 18:46:59,222,6,524,FALSE,Palo Alto,TRUE,35.14,0,2.68,0
05 03:03:18,05 03:05:45,05 03:18:27,05 03:33:24,147,8,524,FALSE,Palo Alto,TRUE,30.36,0,2.24,0
20 02:06:21,20 02:06:55,20 02:41:36,20 02:56:36,265,8,524,FALSE,Palo Alto,TRUE,28.19,0,2.04,0
03 03:08:58,03 03:10:44,03 03:21:33,03 03:41:09,267,9,524,FALSE,Palo Alto,TRUE,30.96,5,2.29,0
05 20:23:21,05 21:01:25,05 21:31:35,05 21:41:01,125,9,524,FALSE,Palo Alto,TRUE,31.56,0,2.35,0
06 18:38:26,06 18:39:43,,06 19:22:41,222,47,524,FALSE,Palo Alto,TRUE,35.36,0,2.7,0
20 17:50:23,20 17:55:33,20 18:21:06,20 18:29:06,222,107,524,FALSE,Palo Alto,FALSE,22.8,0,1.54,0
12 00:13:44,12 00:13:55,12 00:21:18,12 00:52:20,288,14,529,FALSE,Palo Alto,TRUE,26.61,0,1.89,0
13 02:33:19,13 02:38:47,,13 03:45:16,327,8,531,FALSE,Palo Alto,TRUE,35.85,0,1.37,0
03 02:31:13,03 02:33:41,03 02:39:05,03 02:51:28,216,12,531,FALSE,Palo Alto,TRUE,29.87,0,2.19,0
05 01:58:11,05 02:04:12,05 02:22:52,05 03:01:08,247,63,531,FALSE,Palo Alto,TRUE,97.08,0,4.85,0
28 03:17:43,28 03:33:17,,28 04:16:13,372,20,542,FALSE,Palo Alto,TRUE,45.59,0,2.28,0
17 02:58:17,17 03:04:41,17 03:25:19,17 04:02:00,166,27,542,FALSE,Palo Alto,TRUE,28.78,0,1.44,0
24 01:46:34,24 01:49:16,24 02:33:09,24 02:48:59,92,27,542,FALSE,Palo Alto,TRUE,34.22,0,1.71,0
15 04:11:42,15 04:12:23,15 04:27:24,15 04:47:07,321,107,542,FALSE,Palo Alto,TRUE,27.21,0,0.97,0
29 19:36:06,29 19:52:27,29 19:57:42,29 20:22:02,166,8,543,FALSE,Palo Alto,TRUE,39.98,0,6,0
13 02:12:36,13 02:27:20,13 02:31:49,13 03:04:13,216,53,543,FALSE,Palo Alto,TRUE,59.18,0,8.88,0
11 00:35:04,11 00:35:29,,11 01:04:19,163,107,543,FALSE,Palo Alto,TRUE,53.14,0,7.97,0
16 18:02:09,16 18:29:09,16 19:18:11,16 19:36:27,377,107,543,FALSE,Palo Alto,FALSE,77.67,0,11.65,0
22 02:17:52,22 02:18:22,22 02:32:22,22 03:02:19,327,107,543,FALSE,Palo Alto,TRUE,78.21,0,11.73,0
11 01:00:28,11 01:03:46,11 01:18:37,11 02:16:09,41,19,546,FALSE,Palo Alto,TRUE,32.1,0,4.82,0
16 00:50:20,16 00:50:45,16 01:00:27,16 01:33:49,320,19,546,FALSE,Palo Alto,TRUE,34.76,0,5.21,0
01 02:45:50,01 02:46:04,01 02:58:08,01 03:23:20,267,63,546,FALSE,Palo Alto,TRUE,41.29,0,6.19,0
08 01:55:50,08 01:56:30,08 02:15:38,08 02:44:40,327,20,547,FALSE,Palo Alto,TRUE,38.68,0,1.93,0
17 00:50:16,17 00:51:18,17 01:00:32,17 01:30:59,195,232,547,FALSE,Palo Alto,TRUE,35.2,0,1.76,0
11 02:28:23,11 02:30:44,11 02:40:32,11 03:00:00,195,249,547,FALSE,Palo Alto,TRUE,29.49,0,1.47,0
02 17:15:30,02 17:20:28,02 18:13:25,02 18:57:49,125,8,550,FALSE,Palo Alto,FALSE,189.53,0,8.16,0
01 17:26:10,01 17:30:50,01 18:05:00,01 18:44:50,334,15,550,FALSE,Mountain View,FALSE,125.12,0,5.75,0
18 17:43:10,18 18:02:15,18 18:16:25,18 18:47:46,248,30,550,FALSE,Mountain View,FALSE,261.85,0,10.81,0
07 17:14:24,07 17:56:56,07 19:09:04,07 19:19:20,224,32,550,FALSE,Mountain View,FALSE,321.88,0,14.24,0
21 17:31:31,21 17:37:07,21 19:17:38,21 19:36:26,248,32,550,FALSE,Mountain View,FALSE,356.25,0,15.82,0
22 02:26:28,22 02:30:42,,22 03:57:51,274,44,550,FALSE,Mountain View,TRUE,104.64,0,4.53,0
04 17:41:10,04 17:52:04,04 18:33:11,04 18:47:25,184,59,550,FALSE,Mountain View,FALSE,93.92,0,4.04,0
03 17:36:01,03 17:41:11,03 18:11:10,03 18:59:01,329,89,550,FALSE,Mountain View,FALSE,184.48,0,7.93,0
09 17:53:59,09 18:15:43,09 18:44:48,09 19:01:21,248,89,550,FALSE,Mountain View,FALSE,169.8,0,7.25,0
11 17:43:11,11 17:43:26,11 18:47:40,11 19:02:35,337,98,550,FALSE,Mountain View,FALSE,225.15,0,9.8,0
16 17:02:01,16 17:11:36,16 18:07:04,16 18:46:27,360,98,550,FALSE,Mountain View,FALSE,302.53,0,13.35,0
14 17:35:34,14 17:49:53,,14 19:05:00,297,109,550,FALSE,Mountain View,FALSE,240.16,0,10.49,0
28 16:28:53,28 17:12:59,28 18:17:44,28 18:42:34,337,109,550,FALSE,Mountain View,FALSE,301.04,0,13.28,0
15 17:45:45,15 18:23:53,15 18:27:36,15 19:04:29,139,212,550,FALSE,Mountain View,FALSE,155.85,0,5.52,0
01 17:11:45,01 17:53:46,01 18:45:29,01 19:02:16,34,9,552,TRUE,Palo Alto,FALSE,126.08,0,5.24,0
08 00:02:00,08 00:03:12,,08 00:48:34,287,7,555,TRUE,Mountain View,FALSE,74.84,0,8,0
