,Customer_placed_order_datetime,Placed_order_with_restaurant_datetime,Driver_at_restaurant_datetime,Delivered_to_consumer_datetime,Driver_ID,Restaurant_ID,Consumer_ID,Is_New,Delivery_Region,Is_ASAP,Order_total,Amount_of_discount,Amount_of_tip,Refunded_amount,Total_time_elapsed
169,02 23:53:56,02 23:54:08,03 00:10:48,03 00:26:25,327,8,252,FALSE,Palo Alto,TRUE,26.61,0,0.94,0,0 days 00:32:29.000000000
170,01 17:14:46,01 17:18:19,01 18:00:46,01 18:16:14,259,9,252,FALSE,Palo Alto,FALSE,46.02,0,1.84,0,0 days 01:01:28.000000000
171,02 17:27:18,02 17:29:15,,02 18:22:50,343,9,252,FALSE,Palo Alto,FALSE,34.55,0,1.31,0,0 days 00:55:32.000000000
172,03 18:12:55,03 18:20:50,03 18:29:40,03 18:43:43,290,9,252,FALSE,Palo Alto,TRUE,31.34,0,1.16,0,0 days 00:30:48.000000000
173,20 00:50:27,20 00:51:18,20 01:15:52,20 01:22:05,156,16,252,FALSE,Palo Alto,TRUE,45.64,0,3.64,0,0 days 00:31:38.000000000
174,03 23:48:38,03 23:52:16,04 01:18:35,04 01:36:43,349,63,252,FALSE,Palo Alto,FALSE,37.43,0,1.44,0,0 days 01:48:05.000000000
175,05 01:30:48,05 01:34:00,,05 02:16:33,147,63,252,FALSE,Palo Alto,TRUE,61.73,0,2.56,0,0 days 00:45:45.000000000
176,07 01:59:53,07 02:09:36,07 02:18:15,07 02:50:15,275,3,253,FALSE,Palo Alto,TRUE,49.28,0,1.99,0,0 days 00:50:22.000000000
177,07 03:09:27,07 03:10:50,07 03:30:34,07 03:50:16,84,27,258,FALSE,Palo Alto,TRUE,23.89,0,0.82,0,0 days 00:40:49.000000000
178,14 02:52:26,14 03:11:40,14 03:27:43,14 03:49:58,254,4,264,FALSE,Palo Alto,TRUE,19.59,0,0.62,0,0 days 00:57:32.000000000
179,04 18:55:17,04 19:47:53,04 19:54:25,04 20:08:51,125,59,264,FALSE,Palo Alto,TRUE,31.94,0,1.19,0,0 days 01:13:34.000000000
180,27 03:28:07,27 03:29:35,,27 04:26:38,275,63,264,FALSE,Palo Alto,TRUE,30.96,0,1.14,0,0 days 00:58:31.000000000
181,01 02:22:28,01 02:23:56,01 02:28:33,01 02:54:56,147,71,264,FALSE,Palo Alto,TRUE,49,0,1.97,0,0 days 00:32:28.000000000
182,02 01:41:28,02 01:51:47,02 02:00:51,02 02:41:04,185,19,269,FALSE,Palo Alto,TRUE,18.51,0,0.93,0,0 days 00:59:36.000000000
183,01 04:02:37,01 04:02:52,,01 04:32:35,262,63,269,FALSE,Palo Alto,TRUE,21.77,0,1.09,0,0 days 00:29:58.000000000
184,06 22:01:28,06 23:53:44,07 00:27:30,07 00:40:34,347,10,272,FALSE,Palo Alto,FALSE,26.66,0,0,0,0 days 02:39:06.000000000
185,23 02:02:16,23 02:05:25,23 02:15:41,23 02:43:50,147,5,275,FALSE,Palo Alto,TRUE,43.52,0,3.45,0,0 days 00:41:34.000000000
186,26 01:11:13,26 01:35:21,,26 02:05:13,314,100,310,FALSE,Palo Alto,TRUE,27.21,0,0.97,0,0 days 00:54:00.000000000
187,10 03:29:06,10 03:30:04,10 03:35:29,10 04:02:50,246,9,317,FALSE,Palo Alto,TRUE,27.7,0,1.39,0,0 days 00:33:44.000000000
188,12 20:52:07,12 20:59:02,12 21:03:59,12 21:23:39,259,9,317,FALSE,Palo Alto,TRUE,26.06,0,0.92,0,0 days 00:31:32.000000000
189,03 00:18:50,03 00:19:53,03 01:30:16,03 01:41:33,34,20,317,FALSE,Palo Alto,FALSE,15.73,0,0.89,0,0 days 01:22:43.000000000
190,11 19:47:42,11 20:18:32,11 20:30:42,11 21:12:39,324,20,317,FALSE,Palo Alto,FALSE,15.73,0,0.44,0,0 days 01:24:57.000000000
191,09 02:43:50,09 02:44:16,09 02:54:42,09 03:19:14,147,66,317,FALSE,Palo Alto,TRUE,26.06,0,1.3,1.08,0 days 00:35:24.000000000
192,14 18:44:37,14 19:31:06,14 19:51:36,14 20:05:20,371,66,317,FALSE,Palo Alto,FALSE,16.82,0,0.49,0,0 days 01:20:43.000000000
193,14 01:55:52,14 02:06:01,14 02:11:08,14 02:29:28,240,105,317,FALSE,Palo Alto,TRUE,43.95,0,1.74,0,0 days 00:33:36.000000000
194,10 19:26:37,10 19:30:41,10 19:41:49,10 20:02:36,222,312,317,FALSE,Palo Alto,TRUE,15.27,0,0.42,0,0 days 00:35:59.000000000
195,09 00:39:56,09 00:40:34,09 00:47:00,09 01:24:57,349,8,322,FALSE,Palo Alto,TRUE,23.94,0,0.82,0,0 days 00:45:01.000000000
196,16 18:53:57,16 18:54:07,16 19:21:20,16 19:48:24,317,8,322,FALSE,Palo Alto,TRUE,33.19,0,3.32,0,0 days 00:54:27.000000000
197,30 18:50:26,30 19:14:10,30 19:27:14,30 19:48:11,267,9,322,TRUE,Palo Alto,TRUE,22.8,0,2.28,0,0 days 00:57:45.000000000
198,30 02:26:26,30 02:34:40,30 02:45:51,30 03:11:19,321,360,322,FALSE,Palo Alto,TRUE,21.77,0,2.18,0,0 days 00:44:53.000000000
199,06 00:37:27,06 00:38:37,06 01:20:40,06 01:35:17,137,27,327,FALSE,Palo Alto,TRUE,23.89,0,0.82,0,0 days 00:57:50.000000000
200,23 03:20:08,23 03:20:30,,23 03:51:35,320,27,327,TRUE,Palo Alto,TRUE,31.45,0,1.17,0,0 days 00:31:27.000000000
201,28 02:43:38,28 03:01:46,,28 03:29:50,197,207,327,FALSE,Palo Alto,TRUE,26.06,0,0.92,0,0 days 00:46:12.000000000
202,27 00:42:58,27 00:49:08,,27 01:33:15,367,27,338,TRUE,Palo Alto,TRUE,23.89,0,0.82,0,0 days 00:50:17.000000000
203,28 21:00:13,28 21:00:35,28 21:11:40,28 21:26:37,195,3,342,FALSE,Palo Alto,TRUE,36.45,0,4.2,0,0 days 00:26:24.000000000
204,21 00:31:17,21 00:52:55,,21 01:40:00,147,97,342,FALSE,Palo Alto,TRUE,70.33,0,8.87,0,0 days 01:08:43.000000000
205,21 19:20:04,21 19:25:26,21 20:08:47,21 20:23:36,99,107,342,FALSE,Palo Alto,TRUE,78.7,0,10.02,0,0 days 01:03:32.000000000
206,18 18:58:28,18 18:59:53,18 19:12:18,18 19:42:17,320,124,342,FALSE,Palo Alto,TRUE,20.93,0,2.05,0,0 days 00:43:49.000000000
207,05 02:34:41,05 02:52:59,05 03:09:28,05 03:34:02,345,207,342,FALSE,Palo Alto,TRUE,81.74,0,10.44,0,0 days 00:59:21.000000000
208,23 20:00:08,23 20:03:45,,23 20:54:25,320,219,342,TRUE,Palo Alto,TRUE,42.81,0,5.07,0,0 days 00:54:17.000000000
209,12 00:32:01,12 00:33:48,12 00:47:30,12 01:13:03,259,20,349,FALSE,Palo Alto,TRUE,20.63,0,0.67,0,0 days 00:41:02.000000000
210,24 02:10:06,24 02:20:39,24 02:25:45,24 02:58:17,396,27,349,FALSE,Palo Alto,TRUE,30.9,0,1.14,0,0 days 00:48:11.000000000
211,07 01:05:57,07 01:08:18,07 01:17:55,07 02:05:43,275,20,357,FALSE,Palo Alto,TRUE,17.91,0,0.54,0,0 days 00:59:46.000000000
212,28 01:09:08,28 01:11:46,28 01:35:13,28 01:57:52,56,20,357,FALSE,Palo Alto,TRUE,17.91,0,0.54,0,0 days 00:48:44.000000000
213,24 23:53:28,24 23:55:18,25 00:11:55,25 00:35:44,340,8,358,FALSE,Palo Alto,TRUE,24.49,0,1.7,0,0 days 00:42:16.000000000
214,03 23:43:55,03 23:44:35,03 23:56:02,04 00:19:01,314,20,358,FALSE,Palo Alto,TRUE,21.12,0,2.08,0,0 days 00:35:06.000000000
215,22 01:46:27,22 02:06:55,22 02:16:20,22 02:36:58,216,20,358,FALSE,Palo Alto,TRUE,22.2,0,2.23,0,0 days 00:50:31.000000000
216,03 01:15:08,03 01:16:33,03 01:24:10,03 01:51:26,330,63,358,FALSE,Palo Alto,TRUE,29.82,0,2.19,0,0 days 00:36:18.000000000
217,08 01:15:10,08 01:15:30,08 01:41:40,08 02:01:13,345,63,358,FALSE,Palo Alto,TRUE,29.76,0,2.18,0,0 days 00:46:03.000000000
218,29 01:32:52,29 01:38:52,29 01:50:09,29 02:20:19,321,63,358,TRUE,Palo Alto,TRUE,31.39,0,2.33,0,0 days 00:47:27.000000000
219,11 01:29:03,11 01:29:35,11 01:51:21,11 02:20:55,287,205,358,TRUE,Palo Alto,TRUE,23.29,0,1.59,0,0 days 00:51:52.000000000
220,26 01:00:42,26 01:31:05,,26 01:59:16,99,235,358,FALSE,Palo Alto,TRUE,28.29,0,2.05,0,0 days 00:58:34.000000000
221,23 23:53:18,23 23:53:31,24 00:02:59,24 00:21:43,396,351,358,FALSE,Palo Alto,TRUE,22.52,0,2.27,0,0 days 00:28:25.000000000
222,28 19:59:47,28 20:00:26,28 20:08:59,28 20:39:07,291,8,366,TRUE,Palo Alto,TRUE,31.01,0,3.45,0,0 days 00:39:20.000000000
223,01 00:44:16,01 01:02:10,01 01:32:05,01 01:46:49,288,6,383,FALSE,Palo Alto,TRUE,34.22,0,5.13,0,0 days 01:02:33.000000000
224,25 01:27:02,25 01:34:48,25 02:12:47,25 02:27:30,195,81,386,FALSE,Palo Alto,FALSE,67.31,0,5.62,0,0 days 01:00:28.000000000
225,22 18:30:01,22 18:44:03,22 19:29:49,22 20:05:16,43,84,402,FALSE,Palo Alto,TRUE,28.73,0,3.13,0,0 days 01:35:15.000000000
226,14 20:42:57,14 20:43:49,,14 21:15:38,56,12,408,FALSE,Palo Alto,TRUE,21.77,0,1.45,0,0 days 00:32:41.000000000
227,12 00:30:46,12 00:34:45,12 00:48:25,12 01:07:07,34,18,408,FALSE,Palo Alto,TRUE,24.98,0,1.74,0,0 days 00:36:21.000000000
228,15 03:01:32,15 03:04:27,15 03:13:28,15 03:33:19,193,18,408,FALSE,Palo Alto,TRUE,22.31,0,1.5,0,0 days 00:31:47.000000000
229,13 20:05:27,13 20:16:44,13 20:46:48,13 21:01:27,125,20,408,FALSE,Palo Alto,TRUE,20.08,0,1.29,0,0 days 00:56:00.000000000
230,06 23:02:23,06 23:17:42,06 23:35:19,06 23:57:28,198,62,408,FALSE,Palo Alto,FALSE,19.59,0,0.62,0,0 days 00:55:05.000000000
231,16 00:05:31,16 00:06:09,,16 00:46:00,145,62,408,FALSE,Palo Alto,TRUE,20.08,0,1.29,0,0 days 00:40:29.000000000
232,20 01:46:03,20 01:46:22,,20 02:22:57,43,63,408,FALSE,Palo Alto,TRUE,39.66,0,3.09,0,0 days 00:36:54.000000000
233,05 19:00:03,05 19:23:49,05 19:41:19,05 19:54:08,69,249,415,FALSE,Palo Alto,TRUE,29.31,29.31,4.4,0,0 days 00:54:05.000000000
234,13 00:16:32,13 01:47:44,13 02:13:48,13 02:29:21,274,30,417,FALSE,Mountain View,FALSE,77.34,0,3.28,0,0 days 02:12:49.000000000
235,08 00:13:16,08 00:36:23,,08 01:51:45,274,41,417,FALSE,Mountain View,FALSE,60.92,0,2.52,0,0 days 01:38:29.000000000
236,25 22:56:08,25 23:15:49,,25 23:49:14,365,76,417,FALSE,Mountain View,FALSE,38.95,0,1.51,0,0 days 00:53:06.000000000
237,03 20:03:23,03 20:04:14,03 20:14:03,03 20:38:38,200,10,418,TRUE,Palo Alto,TRUE,52.76,0,5.28,0,0 days 00:35:15.000000000
238,07 02:44:38,07 02:44:47,07 03:16:21,07 03:28:47,92,10,418,FALSE,Palo Alto,TRUE,67.99,0,6.8,0,0 days 00:44:09.000000000
239,14 03:01:36,14 03:03:53,,14 03:32:18,275,10,418,FALSE,Palo Alto,TRUE,70.71,0,7.07,0,0 days 00:30:42.000000000
240,27 21:40:24,27 21:46:17,,27 22:35:55,207,20,418,FALSE,Palo Alto,TRUE,49.28,0,4.93,0,0 days 00:55:31.000000000
241,05 03:01:12,05 03:03:20,,05 03:43:50,267,76,418,FALSE,Palo Alto,TRUE,41.18,0,4.12,0,0 days 00:42:38.000000000
242,19 02:08:08,19 02:15:46,19 02:31:58,19 03:00:43,156,76,418,FALSE,Palo Alto,TRUE,85.66,0,8.57,0,0 days 00:52:35.000000000
243,13 02:29:48,13 02:32:02,,13 03:21:12,273,120,418,FALSE,Palo Alto,TRUE,110.18,0,11.02,0,0 days 00:51:24.000000000
244,28 01:12:22,28 01:18:10,28 01:40:39,28 02:01:36,288,120,418,FALSE,Palo Alto,TRUE,75.93,0,7.59,0,0 days 00:49:14.000000000
245,10 03:02:04,10 03:06:26,10 03:18:11,10 03:58:33,149,227,418,FALSE,Palo Alto,TRUE,72.23,0,7.22,0,0 days 00:56:29.000000000
246,17 03:10:12,17 03:12:25,17 03:37:44,17 03:57:34,125,227,418,FALSE,Palo Alto,TRUE,66.3,0,6.63,0,0 days 00:47:22.000000000
247,04 20:30:35,04 20:33:26,04 20:42:39,04 21:13:16,345,233,418,FALSE,Palo Alto,TRUE,37.45,0,3.75,0,0 days 00:42:41.000000000
248,12 02:59:46,12 03:00:49,12 03:27:21,12 03:40:39,315,10,429,FALSE,Palo Alto,TRUE,45.1,0,5.39,0,0 days 00:40:53.000000000
249,04 02:27:44,04 02:31:22,04 03:44:34,04 04:03:52,92,27,430,TRUE,Palo Alto,TRUE,47.33,0,1.9,0,0 days 01:36:08.000000000
250,11 02:33:00,11 02:39:55,11 02:43:06,11 03:22:34,259,27,430,FALSE,Palo Alto,TRUE,55.97,0,2.29,0,0 days 00:49:34.000000000
251,14 02:11:48,14 02:15:28,,14 02:42:06,328,28,430,FALSE,Palo Alto,TRUE,46.56,0,1.86,0,0 days 00:30:18.000000000
252,16 20:40:13,16 20:40:35,16 20:56:34,16 22:11:14,364,28,430,TRUE,Palo Alto,TRUE,44.99,0,1.79,0,0 days 01:31:01.000000000
253,22 03:20:32,22 03:21:02,22 03:36:32,22 04:12:54,313,62,430,TRUE,Palo Alto,TRUE,46.78,0,1.87,0,0 days 00:52:22.000000000
254,05 04:02:22,05 04:05:08,05 04:19:43,05 04:42:58,320,219,430,FALSE,Palo Alto,TRUE,40.75,0,1.59,0,0 days 00:40:36.000000000
255,04 00:02:03,04 00:02:30,04 00:18:59,04 00:30:44,206,62,431,FALSE,Palo Alto,TRUE,20.08,0,1,0,0 days 00:28:41.000000000
256,14 22:57:06,14 23:12:28,14 23:44:47,14 23:58:00,195,62,431,FALSE,Palo Alto,FALSE,20.08,0,1,0,0 days 01:00:54.000000000
257,26 01:04:10,26 01:18:48,26 01:29:36,26 01:44:16,421,10,432,TRUE,Palo Alto,TRUE,55.48,0,2.77,0,0 days 00:40:06.000000000
258,15 01:02:13,15 01:06:15,15 01:10:58,15 01:21:59,156,5,434,TRUE,Palo Alto,TRUE,64.67,0,3.23,0,0 days 00:19:46.000000000
259,01 22:58:33,01 23:41:08,02 00:42:18,02 01:01:43,154,47,434,FALSE,Palo Alto,FALSE,48.41,0,2.42,0,0 days 02:03:10.000000000
260,23 19:06:35,23 19:10:15,23 19:19:39,23 19:36:51,299,89,438,FALSE,Mountain View,TRUE,24.49,12,0,0,0 days 00:30:16.000000000
261,06 01:29:39,06 01:47:52,06 02:18:39,06 02:31:03,56,8,444,FALSE,Palo Alto,TRUE,23.4,0,1.17,0,0 days 01:01:24.000000000
262,13 00:59:32,13 01:06:22,,13 01:36:00,354,9,444,TRUE,Palo Alto,TRUE,21.77,0,1.09,0,0 days 00:36:28.000000000
263,01 02:13:08,01 02:13:28,01 02:23:40,01 02:42:23,195,47,444,FALSE,Palo Alto,TRUE,55.97,0,2.8,0,0 days 00:29:15.000000000
264,26 02:31:22,26 03:16:58,,26 03:44:31,353,81,444,FALSE,Palo Alto,TRUE,29.87,0,1.49,0,0 days 01:13:09.000000000
265,14 02:43:31,14 02:58:26,14 03:31:42,14 03:45:27,43,211,444,FALSE,Palo Alto,TRUE,36.72,0,1.84,0,0 days 01:01:56.000000000
266,21 00:21:18,21 00:41:33,21 00:48:07,21 01:06:14,197,235,444,FALSE,Palo Alto,TRUE,36.94,0,1.85,0,0 days 00:44:56.000000000
267,07 18:16:08,07 18:24:24,07 18:46:29,07 19:22:05,125,10,459,FALSE,Palo Alto,TRUE,60.32,0,2.49,0,0 days 01:05:57.000000000
268,07 18:39:55,07 18:45:11,,07 19:22:10,125,10,459,FALSE,Palo Alto,TRUE,23.94,0,0.82,6,0 days 00:42:15.000000000
269,01 18:01:51,01 18:27:46,01 18:55:18,01 19:16:31,99,12,459,TRUE,Palo Alto,FALSE,70.49,0,2.96,0,0 days 01:14:40.000000000
270,10 18:00:55,10 18:39:42,10 19:04:10,10 19:20:56,242,12,459,FALSE,Palo Alto,FALSE,28.67,0,1.04,0,0 days 01:20:01.000000000
271,23 18:13:10,23 18:33:58,23 19:08:28,23 19:37:11,60,15,459,TRUE,Palo Alto,TRUE,61.63,0,2.55,0,0 days 01:24:01.000000000
272,29 18:26:48,29 18:58:06,29 19:06:59,29 19:37:31,99,28,459,FALSE,Palo Alto,TRUE,111.6,0,4.85,0,0 days 01:10:43.000000000
273,14 18:40:37,14 18:46:24,,14 19:44:33,144,47,459,FALSE,Palo Alto,TRUE,113.6,0,6,0,0 days 01:03:56.000000000
274,09 17:57:49,09 18:24:11,09 19:08:12,09 19:24:25,67,58,459,TRUE,Palo Alto,FALSE,51.14,0,2.07,0,0 days 01:26:36.000000000
275,22 18:08:48,22 18:48:52,22 19:02:13,22 19:17:51,384,62,459,FALSE,Palo Alto,FALSE,51.02,0,2.07,0,0 days 01:09:03.000000000
276,25 18:47:46,25 18:50:29,,25 19:48:23,246,78,459,FALSE,Palo Alto,TRUE,85.66,0,3.66,0,0 days 01:00:37.000000000
277,30 18:11:55,30 18:18:30,30 18:40:20,30 19:13:54,284,79,459,TRUE,Palo Alto,FALSE,92.53,0,3.97,0,0 days 01:01:59.000000000
278,08 17:59:07,08 18:40:18,,08 19:20:25,267,83,459,FALSE,Palo Alto,FALSE,67.28,0,2.81,0,0 days 01:21:18.000000000
279,18 18:06:00,18 18:30:24,18 18:48:41,18 19:11:44,84,94,459,FALSE,Palo Alto,FALSE,87.84,0,3.76,0,0 days 01:05:44.000000000
280,15 18:03:30,15 18:45:24,15 18:58:45,15 19:28:47,184,96,459,FALSE,Palo Alto,FALSE,106.05,0,4.6,0,0 days 01:25:17.000000000
281,17 17:51:47,17 18:52:01,17 19:02:12,17 19:26:37,60,106,459,TRUE,Palo Alto,FALSE,123.36,0,5.11,0,0 days 01:34:50.000000000
282,02 18:12:52,02 18:16:06,02 19:05:43,02 19:13:23,60,107,459,TRUE,Palo Alto,FALSE,96.2,0,4.14,28.08,0 days 01:00:31.000000000
283,11 18:09:12,11 18:20:34,11 19:23:40,11 19:33:38,267,107,459,TRUE,Palo Alto,FALSE,86.31,0,3.69,0,0 days 01:24:26.000000000
284,09 20:47:19,09 20:47:59,09 21:05:15,09 21:12:55,195,12,475,FALSE,Palo Alto,TRUE,10.33,10.33,1.42,0,0 days 00:25:36.000000000
285,15 20:13:26,15 20:14:20,15 20:23:58,15 20:33:28,319,12,475,TRUE,Palo Alto,TRUE,10.33,10.33,1.55,0,0 days 00:20:02.000000000
286,28 20:05:20,28 20:06:30,28 20:17:35,28 20:37:33,195,19,475,FALSE,Palo Alto,TRUE,30.88,30.88,3.09,0,0 days 00:32:13.000000000
287,27 21:28:14,27 21:53:14,,27 22:25:03,404,221,475,FALSE,Palo Alto,TRUE,15.17,15.17,2.28,0,0 days 00:56:49.000000000
288,14 22:25:07,16 17:31:29,,16 19:23:38,375,2,476,FALSE,Palo Alto,FALSE,140.87,0,11.85,152.72,1 days 20:58:31.000000000
289,08 17:50:14,09 02:48:48,09 18:22:33,09 18:47:38,145,47,476,FALSE,Palo Alto,FALSE,144.57,0,12.19,0,1 days 00:57:24.000000000
290,22 17:30:19,23 18:05:33,23 18:20:21,23 19:02:45,200,84,476,FALSE,Palo Alto,FALSE,158.81,0,13.5,0,1 days 01:32:26.000000000
291,31 16:59:17,02 18:22:29,,02 19:34:56,267,205,476,FALSE,Palo Alto,FALSE,141.68,0,11.92,0,-29 days +02:35:39.000000000
292,12 01:35:36,12 01:57:58,12 01:56:17,12 02:32:17,324,9,478,FALSE,Palo Alto,TRUE,59.12,0,4.88,0,0 days 00:56:41.000000000
293,23 00:54:12,23 00:55:00,23 01:03:39,23 01:30:40,327,107,479,FALSE,Palo Alto,TRUE,66.3,0,8.31,0,0 days 00:36:28.000000000
294,18 18:33:23,18 18:41:22,18 18:48:54,18 19:17:42,305,12,484,FALSE,Palo Alto,TRUE,39.39,0,3.07,0,0 days 00:44:19.000000000
295,04 00:49:28,04 00:52:48,04 01:38:02,04 01:56:02,98,62,489,FALSE,Palo Alto,TRUE,146.63,0,6.19,0,0 days 01:06:34.000000000
296,22 01:33:05,22 02:02:01,,22 02:31:54,391,3,492,FALSE,Palo Alto,TRUE,24.49,0,1.22,0,0 days 00:58:49.000000000
297,08 02:26:21,08 02:44:49,08 03:01:43,08 03:10:44,147,5,492,FALSE,Palo Alto,TRUE,53.8,0,2.69,0,0 days 00:44:23.000000000
298,10 01:14:21,10 01:16:34,10 01:26:30,10 01:49:48,149,20,492,FALSE,Palo Alto,TRUE,27.64,0,1.38,0,0 days 00:35:27.000000000
299,18 01:05:30,18 01:10:29,18 01:29:24,18 02:03:21,112,48,492,FALSE,Palo Alto,TRUE,36.88,0,1.84,0,0 days 00:57:51.000000000
300,11 02:36:49,11 02:42:29,11 02:53:19,11 03:10:25,229,53,492,FALSE,Palo Alto,TRUE,28.84,0,1.44,0,0 days 00:33:36.000000000
301,16 01:51:05,16 01:53:05,16 02:16:40,16 02:44:44,48,353,492,FALSE,Palo Alto,TRUE,43.19,0,2.16,0,0 days 00:53:39.000000000
302,18 02:38:41,18 02:43:28,18 02:47:56,18 03:10:25,328,5,497,FALSE,Palo Alto,TRUE,123.31,0,6.17,0,0 days 00:31:44.000000000
303,19 18:40:33,19 19:32:26,19 19:41:35,19 19:55:26,343,8,497,FALSE,Palo Alto,FALSE,27.64,0,1.38,0,0 days 01:14:53.000000000
304,17 17:55:46,17 20:01:30,17 20:41:52,17 20:59:00,254,9,497,FALSE,Palo Alto,FALSE,22.26,0,1.11,0,0 days 03:03:14.000000000
305,29 18:24:42,29 19:52:19,29 19:56:52,29 20:26:32,56,9,497,TRUE,Palo Alto,FALSE,20.14,0,1.01,0,0 days 02:01:50.000000000
306,25 02:05:30,25 02:24:20,25 02:34:30,25 02:44:59,48,12,497,FALSE,Palo Alto,TRUE,26.5,0,1.33,0,0 days 00:39:29.000000000
307,20 20:26:34,20 20:35:41,20 20:49:29,20 21:05:19,48,18,497,TRUE,Palo Alto,TRUE,34.27,0,1.71,0,0 days 00:38:45.000000000
308,03 18:36:47,03 19:08:04,03 19:55:34,03 20:12:22,206,20,497,FALSE,Palo Alto,FALSE,22.85,0,1.14,0,0 days 01:35:35.000000000
309,25 17:57:25,26 02:19:33,,26 03:20:01,66,47,497,TRUE,Palo Alto,FALSE,76.09,0,3.8,0,0 days 09:22:36.000000000
310,21 02:46:02,21 02:55:53,21 03:05:36,21 03:22:22,259,97,497,TRUE,Palo Alto,TRUE,36.34,10,1.82,0,0 days 00:36:20.000000000
311,19 00:05:58,19 01:40:56,,19 02:20:58,60,200,497,FALSE,Palo Alto,FALSE,41.56,0,2.08,0,0 days 02:15:00.000000000
312,15 19:17:37,15 19:52:30,15 20:07:11,15 20:25:51,267,213,497,FALSE,Palo Alto,FALSE,24.48,0,1.22,0,0 days 01:08:14.000000000
313,28 02:19:50,28 02:34:04,28 02:41:32,28 03:02:30,267,268,497,FALSE,Palo Alto,TRUE,39.6,0,1.98,0,0 days 00:42:40.000000000
314,25 19:51:24,25 19:51:58,,25 20:18:03,357,312,497,FALSE,Palo Alto,TRUE,21.53,0,1.08,0,0 days 00:26:39.000000000
315,12 00:16:44,12 00:17:22,12 00:42:50,12 01:05:23,200,47,505,FALSE,Palo Alto,TRUE,89.03,0,4.45,0,0 days 00:48:39.000000000
316,05 04:44:08,05 04:44:21,05 04:51:32,05 05:10:05,115,107,508,FALSE,Palo Alto,TRUE,41.29,0,5,0,0 days 00:25:57.000000000
317,15 04:50:38,15 04:52:30,15 05:00:06,15 05:28:09,343,232,508,FALSE,Palo Alto,TRUE,42.38,0,5,0,0 days 00:37:31.000000000
318,01 23:25:02,01 23:34:01,02 00:04:49,02 00:36:23,314,107,512,TRUE,Palo Alto,FALSE,47.87,0,5.77,0,0 days 01:11:21.000000000
319,02 23:30:59,02 23:48:36,03 00:34:47,03 00:46:11,222,211,512,FALSE,Palo Alto,FALSE,40.69,0,4.78,0,0 days 01:15:12.000000000
320,15 23:53:50,15 23:58:17,16 00:35:17,16 00:43:20,247,211,512,FALSE,Palo Alto,FALSE,18.45,0,5,0,0 days 00:49:30.000000000
321,30 00:49:12,30 00:49:28,30 01:04:25,30 01:20:48,267,211,512,FALSE,Palo Alto,TRUE,18.45,0,0.57,0,0 days 00:31:36.000000000
322,17 02:00:45,17 02:16:53,,17 03:06:54,358,100,513,TRUE,Palo Alto,TRUE,62.44,0,2.59,0,0 days 01:06:09.000000000
323,16 20:10:46,16 20:11:48,16 20:27:39,16 20:47:21,172,3,514,FALSE,Palo Alto,TRUE,79.68,79.68,5.78,0,0 days 00:36:35.000000000
324,24 20:54:03,24 20:54:18,24 21:02:12,24 21:28:28,246,3,514,FALSE,Palo Alto,TRUE,98.75,98.75,4.26,0,0 days 00:34:25.000000000
325,14 03:45:30,14 03:53:41,14 04:01:45,14 04:32:37,77,5,514,FALSE,Palo Alto,TRUE,107.84,107.84,9.36,0,0 days 00:47:07.000000000
326,20 19:02:53,20 19:09:50,,20 19:33:24,267,5,514,FALSE,Palo Alto,TRUE,84.74,84.74,8,0,0 days 00:30:31.000000000
327,06 04:18:55,06 04:44:01,06 04:48:40,06 05:16:35,259,6,514,FALSE,Palo Alto,TRUE,22.31,22.31,0.75,0,0 days 00:57:40.000000000
328,12 18:07:57,12 18:10:57,12 18:20:47,12 18:44:33,66,6,514,FALSE,Palo Alto,TRUE,29.76,29.76,5,0,0 days 00:36:36.000000000
329,22 03:30:32,22 03:32:20,22 03:46:57,22 03:56:39,311,7,514,FALSE,Palo Alto,TRUE,53.31,53.31,4.35,0,0 days 00:26:07.000000000
330,01 03:12:49,01 03:13:03,01 03:20:17,01 03:54:53,308,8,514,FALSE,Palo Alto,TRUE,131.36,131.36,10.97,0,0 days 00:42:04.000000000
331,10 03:30:35,10 03:30:52,10 03:46:52,10 03:57:30,64,8,514,TRUE,Palo Alto,TRUE,61.79,61.79,5.13,0,0 days 00:26:55.000000000
332,19 03:15:01,19 03:15:16,19 03:26:13,19 03:52:23,314,8,514,FALSE,Palo Alto,TRUE,81.3,81.3,6.92,0,0 days 00:37:22.000000000
333,05 20:35:44,05 21:01:29,05 21:04:33,05 21:24:46,125,9,514,FALSE,Palo Alto,TRUE,40.26,40.26,3.15,0,0 days 00:49:02.000000000
334,09 20:41:26,09 20:41:53,09 20:52:41,09 21:24:06,163,9,514,FALSE,Palo Alto,TRUE,162.89,162.89,6.93,0,0 days 00:42:40.000000000
335,26 04:29:19,26 04:31:18,,26 05:08:25,276,10,514,FALSE,Palo Alto,TRUE,111.97,111.97,9.74,0,0 days 00:39:06.000000000
336,01 19:23:54,01 19:27:57,01 19:39:44,01 19:49:24,341,12,514,TRUE,Palo Alto,TRUE,25.03,25.03,4,0,0 days 00:25:30.000000000
337,21 20:25:11,21 20:27:20,21 20:42:01,21 20:50:09,154,12,514,FALSE,Palo Alto,TRUE,24.49,24.49,4,0,0 days 00:24:58.000000000
